code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
DIG,2017-09-14,15:09:01,HOSE,STOCK,15.5,16.55,14.45,15.5,15.7,15.5,15.55,15.59,9.753,9.878,9.753,9.783,9.809,440730.0,6872989500.0,0.0,0.0,0.05,0.0315,0.3226
DIG,2017-09-13,15:09:01,HOSE,STOCK,15.5,16.55,14.45,15.5,15.65,15.4,15.5,15.5,9.753,9.848,9.69,9.753,9.753,220030.0,3410627500.0,45000.0,650250000.0,0.0,0.0,0.0
DIG,2017-09-12,15:09:02,HOSE,STOCK,15.6,16.65,14.55,15.45,15.7,15.15,15.5,15.28,9.721,9.878,9.532,9.753,9.614,897110.0,13708506000.0,0.0,0.0,-0.1,-0.0629,-0.641
DIG,2017-09-11,15:09:01,HOSE,STOCK,15.7,16.75,14.65,15.5,15.8,15.45,15.6,15.6,9.753,9.94,9.721,9.816,9.816,404070.0,6305511000.0,0.0,0.0,-0.1,-0.0629,-0.6369
DIG,2017-09-08,15:09:02,HOSE,STOCK,15.6,16.65,14.55,15.6,15.8,15.45,15.7,15.66,9.816,9.94,9.721,9.878,9.852,312750.0,4899180500.0,0.0,0.0,0.1,0.0629,0.641
DIG,2017-09-07,15:09:01,HOSE,STOCK,15.8,16.9,14.7,15.65,15.8,15.6,15.6,15.73,9.848,9.94,9.816,9.816,9.897,550790.0,8665111500.0,0.0,0.0,-0.2,-0.1258,-1.2658
DIG,2017-09-06,15:09:02,HOSE,STOCK,15.8,16.9,14.7,15.8,15.8,15.7,15.8,15.77,9.94,9.94,9.878,9.94,9.921,619440.0,9767607500.0,0.0,0.0,0.0,0.0,0.0
DIG,2017-09-05,15:09:01,HOSE,STOCK,16.0,17.1,14.9,16.0,16.0,15.7,15.8,15.8,10.067,10.067,9.878,9.94,9.94,437660.0,6913232000.0,0.0,0.0,-0.2,-0.1258,-1.25
DIG,2017-09-01,15:09:02,HOSE,STOCK,15.6,16.65,14.55,15.6,16.0,15.6,16.0,15.77,9.816,10.067,9.816,10.067,9.921,914480.0,14425702500.0,0.0,0.0,0.4,0.2517,2.5641
DIG,2017-08-31,15:08:01,HOSE,STOCK,15.6,16.65,14.55,15.5,15.65,15.5,15.6,15.6,9.753,9.848,9.753,9.816,9.816,706260.0,11015290000.0,0.0,0.0,0.0,0.0,0.0
DIG,2017-08-30,15:08:01,HOSE,STOCK,15.9,17.0,14.8,15.8,15.9,15.6,15.6,15.71,9.94,10.005,9.816,9.816,9.885,565140.0,8878723000.0,131740.0,2041970000.0,-0.3,-0.1888,-1.8868
DIG,2017-08-29,15:08:01,HOSE,STOCK,15.9,17.0,14.8,15.9,16.0,15.75,15.9,15.87,10.005,10.067,9.91,10.005,9.986,636110.0,10096460000.0,0.0,0.0,0.0,0.0,0.0
DIG,2017-08-28,15:08:02,HOSE,STOCK,15.55,16.6,14.5,15.55,16.25,15.4,15.9,15.79,9.783,10.225,9.69,10.005,9.936,1115320.0,17616254000.0,170000.0,2822000000.0,0.35,0.2202,2.2508
DIG,2017-08-25,15:08:49,HOSE,STOCK,15.4,16.45,14.35,15.45,15.75,15.3,15.55,15.45,9.721,9.91,9.626,9.783,9.721,795690.0,12297078500.0,0.0,0.0,0.15,0.0944,0.974
DIG,2017-08-24,15:08:02,HOSE,STOCK,15.4,16.45,14.35,15.4,15.6,15.25,15.4,15.4,9.69,9.816,9.595,9.69,9.69,926120.0,14259372000.0,0.0,0.0,0.0,0.0,0.0
DIG,2017-08-23,15:08:01,HOSE,STOCK,15.6,16.65,14.55,15.6,15.75,15.4,15.4,15.5,9.816,9.91,9.69,9.69,9.753,706540.0,10953118000.0,0.0,0.0,-0.2,-0.1258,-1.2821
DIG,2017-08-22,15:08:02,HOSE,STOCK,15.8,16.9,14.7,15.8,15.95,15.5,15.6,15.66,9.94,10.036,9.753,9.816,9.852,1004930.0,15739690000.0,0.0,0.0,-0.2,-0.1258,-1.2658
DIG,2017-08-21,15:08:02,HOSE,STOCK,15.8,16.9,14.7,15.8,16.1,15.75,15.8,15.87,9.94,10.13,9.91,9.94,9.986,798700.0,12675683000.0,0.0,0.0,0.0,0.0,0.0
DIG,2017-08-18,15:08:02,HOSE,STOCK,15.8,16.9,14.7,15.75,16.1,15.75,15.8,15.89,9.91,10.13,9.91,9.94,9.997,665860.0,10578924000.0,0.0,0.0,0.0,0.0,0.0
DIG,2017-08-17,15:08:01,HOSE,STOCK,16.0,17.1,14.9,16.1,16.35,15.7,15.8,16.0,10.13,10.287,9.878,9.94,10.067,955810.0,15295879000.0,0.0,0.0,-0.2,-0.1258,-1.25
DIG,2017-08-16,15:08:02,HOSE,STOCK,16.0,17.1,14.9,16.0,16.25,15.65,16.0,15.9,10.067,10.225,9.848,10.067,10.005,1196400.0,19021554000.0,0.0,0.0,0.0,0.0,0.0
DIG,2017-08-15,15:08:01,HOSE,STOCK,16.65,17.8,15.5,16.7,16.85,16.0,16.0,16.24,10.509,10.602,10.067,10.067,10.218,1602260.0,26021963000.0,0.0,0.0,-0.65,-0.409,-3.9039
DIG,2017-08-14,15:08:01,HOSE,STOCK,15.7,16.75,14.65,15.7,16.65,15.7,16.65,16.33,9.878,10.476,9.878,10.476,10.274,1784290.0,29136272000.0,0.0,0.0,0.95,0.5977,6.051
DIG,2017-08-11,15:08:01,HOSE,STOCK,15.65,16.7,14.6,15.65,15.9,15.45,15.7,15.64,9.848,10.005,9.721,9.878,9.84,499420.0,7811485000.0,0.0,0.0,0.05,0.0315,0.3195
DIG,2017-08-10,00:08:00,HOSE,STOCK,15.5,16.55,14.45,15.5,15.65,15.35,15.65,15.48,9.753,9.848,9.658,9.848,9.74,501750.0,7768101500.0,0.0,0.0,0.15,0.0944,0.9677
DIG,2017-08-09,15:08:01,HOSE,STOCK,16.3,17.4,15.2,16.0,16.2,15.4,15.5,15.69,10.067,10.193,9.69,9.753,9.872,1990020.0,31225251000.0,0.0,0.0,-0.8,-0.5034,-4.908
DIG,2017-08-08,15:08:01,HOSE,STOCK,16.55,17.7,15.4,16.55,16.55,15.9,16.3,16.24,10.413,10.413,10.005,10.256,10.218,674940.0,10961658500.0,0.0,0.0,-0.25,-0.1573,-1.5106
DIG,2017-08-07,15:08:01,HOSE,STOCK,15.6,16.65,14.55,15.6,16.65,15.6,16.55,16.18,9.816,10.476,9.816,10.413,10.18,2953490.0,47793432000.0,512030.0,7591536500.0,0.95,0.5977,6.0897
DIG,2017-08-04,15:08:02,HOSE,STOCK,15.1,16.15,14.05,15.0,15.8,15.0,15.6,15.57,9.438,9.94,9.438,9.816,9.797,1652000.0,25721956500.0,210000.0,2950500000.0,0.5,0.3146,3.3113
DIG,2017-08-03,15:08:01,HOSE,STOCK,15.1,16.15,14.05,15.0,15.15,14.9,15.1,15.05,9.438,9.532,9.374,9.501,9.468,424790.0,6391124000.0,97970.0,1479347000.0,0.0,0.0,0.0
DIG,2017-08-02,15:08:01,HOSE,STOCK,15.0,16.05,13.95,15.0,15.2,14.7,15.1,14.94,9.438,9.563,9.249,9.501,9.4,402680.0,6016716000.0,0.0,0.0,0.1,0.0629,0.6667
DIG,2017-08-01,15:08:02,HOSE,STOCK,15.0,16.05,13.95,15.0,15.1,14.95,15.0,15.02,9.438,9.501,9.407,9.438,9.45,482350.0,7245052500.0,0.0,0.0,0.0,0.0,0.0
DIG,2017-07-31,15:07:01,HOSE,STOCK,15.2,16.25,14.15,15.3,15.3,15.0,15.0,15.05,9.626,9.626,9.438,9.438,9.468,676320.0,10177889500.0,0.0,0.0,-0.2,-0.1258,-1.3158
DIG,2017-07-28,15:07:01,HOSE,STOCK,15.0,16.05,13.95,14.8,15.4,14.6,15.2,15.1,9.312,9.69,9.185,9.563,9.501,822190.0,12415927000.0,0.0,0.0,0.2,0.1258,1.3333
DIG,2017-07-27,15:07:01,HOSE,STOCK,15.05,16.1,14.0,15.1,15.2,14.85,15.0,15.03,9.501,9.563,9.344,9.438,9.457,552690.0,8304917500.0,0.0,0.0,-0.05,-0.0315,-0.3322
DIG,2017-07-26,15:07:01,HOSE,STOCK,14.9,15.9,13.9,14.9,15.3,14.85,15.05,15.1,9.374,9.626,9.344,9.468,9.501,437520.0,6604662500.0,0.0,0.0,0.15,0.0944,1.0067
DIG,2017-07-25,15:07:01,HOSE,STOCK,14.25,15.2,13.3,14.05,14.9,14.05,14.9,14.53,8.841,9.374,8.841,9.374,9.142,564060.0,8193386500.0,0.0,0.0,0.65,0.4089,4.5614
DIG,2017-07-24,15:07:01,HOSE,STOCK,14.4,15.4,13.4,14.0,14.5,13.9,14.25,14.2,8.809,9.122,8.746,8.966,8.935,646330.0,9179929000.0,0.0,0.0,-0.15,-0.0944,-1.0417
DIG,2017-07-21,15:07:02,HOSE,STOCK,15.05,16.1,14.0,15.0,15.05,14.2,14.4,14.64,9.438,9.468,8.935,9.06,9.211,1504430.0,22023042000.0,0.0,0.0,-0.65,-0.409,-4.3189
DIG,2017-07-20,15:07:01,HOSE,STOCK,15.15,16.2,14.1,15.15,15.15,15.0,15.05,15.08,9.532,9.532,9.438,9.468,9.488,583580.0,8801914500.0,0.0,0.0,-0.1,-0.0629,-0.6601
DIG,2017-07-19,15:07:01,HOSE,STOCK,15.2,16.25,14.15,15.1,15.3,15.0,15.15,15.15,9.501,9.626,9.438,9.532,9.532,506130.0,7667873500.0,0.0,0.0,-0.05,-0.0315,-0.3289
DIG,2017-07-18,15:07:01,HOSE,STOCK,15.2,16.25,14.15,15.1,15.35,15.1,15.2,15.21,9.501,9.658,9.501,9.563,9.571,712930.0,10845046000.0,0.0,0.0,0.0,0.0,0.0
DIG,2017-07-17,15:07:01,HOSE,STOCK,15.05,16.1,14.0,14.9,15.45,14.9,15.2,15.18,9.374,9.721,9.374,9.563,9.551,1099050.0,16679218500.0,0.0,0.0,0.15,0.0944,0.9967
DIG,2017-07-14,15:07:01,HOSE,STOCK,15.1,16.15,14.05,15.1,15.2,15.0,15.05,15.07,9.501,9.563,9.438,9.468,9.483,675710.0,10180381000.0,0.0,0.0,-0.05,-0.0315,-0.3311
DIG,2017-07-13,15:07:01,HOSE,STOCK,15.05,16.1,14.0,15.0,15.35,14.95,15.1,15.07,9.438,9.658,9.407,9.501,9.483,948680.0,14298373000.0,0.0,0.0,0.05,0.0315,0.3322
DIG,2017-07-12,15:07:01,HOSE,STOCK,15.4,16.45,14.35,15.5,15.5,15.0,15.05,15.08,9.753,9.753,9.438,9.468,9.488,1480160.0,22315159000.0,0.0,0.0,-0.35,-0.2202,-2.2727
DIG,2017-07-11,15:07:01,HOSE,STOCK,15.5,16.55,14.45,15.5,15.65,15.0,15.4,15.28,9.753,9.848,9.438,9.69,9.614,750280.0,11464661000.0,20000.0,308000000.0,-0.1,-0.0629,-0.6452
DIG,2017-07-10,15:07:02,HOSE,STOCK,15.4,16.45,14.35,15.3,15.5,14.8,15.5,15.21,9.626,9.753,9.312,9.753,9.571,1616450.0,24592975500.0,0.0,0.0,0.1,0.0629,0.6494
DIG,2017-07-07,15:07:01,HOSE,STOCK,15.95,17.05,14.85,15.95,15.95,15.0,15.4,15.51,10.036,10.036,9.438,9.69,9.758,1352550.0,20973893500.0,0.0,0.0,-0.55,-0.3461,-3.4483
DIG,2017-07-06,15:07:01,HOSE,STOCK,15.75,16.85,14.65,15.75,16.1,15.75,15.95,15.94,9.91,10.13,9.91,10.036,10.03,871840.0,13897351000.0,0.0,0.0,0.2,0.1258,1.2698
DIG,2017-07-05,15:07:01,HOSE,STOCK,15.65,16.7,14.6,15.6,16.1,15.4,15.75,15.76,9.816,10.13,9.69,9.91,9.917,958830.0,15109651500.0,0.0,0.0,0.1,0.0629,0.639
DIG,2017-07-04,15:07:01,HOSE,STOCK,15.8,16.9,14.7,15.6,15.7,15.4,15.65,15.55,9.816,9.878,9.69,9.848,9.783,965770.0,15013135000.0,80000.0,1352000000.0,-0.15,-0.0944,-0.9494
DIG,2017-07-03,15:07:01,HOSE,STOCK,15.6,16.65,14.55,15.45,15.85,15.35,15.8,15.62,9.721,9.973,9.658,9.94,9.827,742790.0,11599353000.0,0.0,0.0,0.2,0.1258,1.2821
DIG,2017-06-30,15:06:01,HOSE,STOCK,15.6,16.65,14.55,15.7,15.95,15.35,15.6,15.64,9.878,10.036,9.658,9.816,9.84,954150.0,14920425000.0,0.0,0.0,0.0,0.0,0.0
DIG,2017-06-29,15:06:02,HOSE,STOCK,14.6,15.6,13.6,14.9,15.6,14.9,15.6,15.45,9.374,9.816,9.374,9.816,9.721,2896350.0,44761267000.0,1253060.0,17631982000.0,1.0,0.6292,6.8493
DIG,2017-06-28,15:06:01,HOSE,STOCK,14.35,15.35,13.35,14.3,14.7,14.3,14.6,14.53,8.998,9.249,8.998,9.185,9.142,1500070.0,21789071000.0,0.0,0.0,0.25,0.1573,1.7422
DIG,2017-06-27,15:06:01,HOSE,STOCK,14.15,15.1,13.2,14.15,14.7,14.1,14.35,14.39,8.903,9.249,8.873,9.03,9.055,1078330.0,15511947000.0,0.0,0.0,0.2,0.1259,1.4134
DIG,2017-06-26,15:06:01,HOSE,STOCK,14.25,15.2,13.3,14.25,14.4,14.1,14.15,14.18,8.966,9.06,8.873,8.903,8.921,753190.0,10683579500.0,1120000.0,15767000000.0,-0.1,-0.0629,-0.7018
DIG,2017-06-23,15:06:01,HOSE,STOCK,14.1,15.05,13.15,14.05,14.6,13.9,14.25,14.2,8.841,9.185,8.746,8.966,8.935,1099470.0,15614629500.0,20000.0,263000000.0,0.15,0.0944,1.0638
DIG,2017-06-22,15:06:01,HOSE,STOCK,14.25,15.2,13.3,14.25,14.5,14.05,14.1,14.21,8.966,9.122,8.841,8.873,8.94,1503510.0,21358485000.0,60000.0,912000000.0,-0.15,-0.0944,-1.0526
DIG,2017-06-21,15:06:01,HOSE,STOCK,14.6,15.6,13.6,14.6,14.6,14.1,14.25,14.29,9.185,9.185,8.873,8.966,8.991,830660.0,11871149000.0,80000.0,1088000000.0,-0.35,-0.2202,-2.3973
DIG,2017-06-20,15:06:01,HOSE,STOCK,14.3,15.3,13.3,14.6,14.9,14.45,14.6,14.64,9.185,9.374,9.091,9.185,9.211,1399600.0,20491088000.0,0.0,0.0,0.3,0.1887,2.0979
DIG,2017-06-19,15:06:02,HOSE,STOCK,14.2,15.15,13.25,14.2,14.35,14.2,14.3,14.28,8.935,9.03,8.935,8.998,8.985,603030.0,8611161500.0,0.0,0.0,0.1,0.0629,0.7042
DIG,2017-06-16,15:06:01,HOSE,STOCK,14.15,15.1,13.2,14.15,14.3,14.05,14.2,14.17,8.903,8.998,8.841,8.935,8.916,615110.0,8717551500.0,0.0,0.0,0.05,0.0315,0.3534
DIG,2017-06-15,15:06:02,HOSE,STOCK,14.35,15.35,13.35,14.35,14.35,13.8,14.15,14.07,9.03,9.03,8.683,8.903,8.853,1835230.0,25812517000.0,0.0,0.0,-0.2,-0.1258,-1.3937
DIG,2017-06-14,15:06:01,HOSE,STOCK,14.6,15.6,13.6,14.6,14.7,14.25,14.35,14.39,9.185,9.249,8.966,9.03,9.055,932700.0,13421354500.0,80000.0,1248000000.0,-0.25,-0.1573,-1.7123
DIG,2017-06-13,15:06:01,HOSE,STOCK,14.4,15.4,13.4,14.3,14.75,14.3,14.6,14.51,8.998,9.28,8.998,9.185,9.129,1500650.0,21770248500.0,0.0,0.0,0.2,0.1258,1.3889
DIG,2017-06-12,15:06:01,HOSE,STOCK,14.2,15.15,13.25,14.0,14.6,13.9,14.4,14.28,8.809,9.185,8.746,9.06,8.985,1406770.0,20085535000.0,0.0,0.0,0.2,0.1258,1.4085
DIG,2017-06-09,15:06:01,HOSE,STOCK,14.5,15.5,13.5,14.5,15.0,13.9,14.2,14.49,9.122,9.438,8.746,8.935,9.117,1702090.0,24657576500.0,80000.0,1080000000.0,-0.3,-0.1888,-2.069
DIG,2017-06-08,15:06:02,HOSE,STOCK,13.75,14.7,12.8,13.9,14.65,13.65,14.5,14.26,8.746,9.218,8.589,9.122,8.972,2733520.0,38980185500.0,0.0,0.0,0.75,0.4718,5.4545
DIG,2017-06-07,15:06:01,HOSE,STOCK,13.4,14.3,12.5,13.6,13.85,13.4,13.75,13.6,8.556,8.715,8.431,8.651,8.556,1624940.0,22096799000.0,0.0,0.0,0.35,0.2202,2.6119
DIG,2017-06-06,15:06:01,HOSE,STOCK,13.3,14.2,12.4,13.5,13.7,13.15,13.4,13.41,8.494,8.62,8.273,8.431,8.438,1518340.0,20367820000.0,80000.0,1136000000.0,0.1,0.0629,0.7519
DIG,2017-06-05,15:06:01,HOSE,STOCK,13.35,14.25,12.45,13.55,13.55,13.1,13.3,13.31,8.526,8.526,8.243,8.368,8.373,1147360.0,15274510000.0,0.0,0.0,-0.05,-0.0315,-0.3745
DIG,2017-06-02,15:06:01,HOSE,STOCK,12.7,13.55,11.85,12.8,13.5,12.7,13.35,13.28,8.054,8.494,7.99,8.399,8.356,3439410.0,45684251500.0,0.0,0.0,0.65,0.4089,5.1181
DIG,2017-06-01,15:06:01,HOSE,STOCK,12.8,13.65,11.95,12.6,12.9,12.5,12.7,12.68,7.928,8.116,7.865,7.99,7.978,1213430.0,15392096000.0,80000.0,956000000.0,-0.1,-0.0629,-0.7813
DIG,2017-05-31,15:05:02,HOSE,STOCK,12.85,13.7,12.0,12.8,13.2,12.5,12.8,12.87,8.054,8.304,7.865,8.054,8.098,1652800.0,21265943500.0,0.0,0.0,-0.05,-0.0315,-0.3891
DIG,2017-05-30,15:05:01,HOSE,STOCK,12.45,13.3,11.6,12.8,13.3,12.5,12.85,12.96,8.054,8.368,7.865,8.085,8.155,4735300.0,61378300000.0,0.0,0.0,0.4,0.2517,3.2129
DIG,2017-05-29,15:05:01,HOSE,STOCK,11.65,12.45,10.85,11.55,12.45,11.35,12.45,11.84,7.267,7.834,7.141,7.834,7.45,2593710.0,30717723500.0,0.0,0.0,0.8,0.5034,6.867
DIG,2017-05-26,15:05:02,HOSE,STOCK,11.75,12.55,10.95,11.75,11.9,11.6,11.65,11.69,7.393,7.487,7.299,7.33,7.356,579450.0,6776277000.0,0.0,0.0,-0.1,-0.0629,-0.8511
DIG,2017-05-25,15:05:01,HOSE,STOCK,11.5,12.3,10.7,11.5,11.95,11.5,11.75,11.77,7.236,7.519,7.236,7.393,7.406,1154370.0,13583778000.0,0.0,0.0,0.25,0.1573,2.1739
DIG,2017-05-24,15:05:01,HOSE,STOCK,11.4,12.15,10.65,11.65,11.65,11.3,11.5,11.474,7.33,7.33,7.109,7.236,7.22,822310.0,9434797000.0,0.0,0.0,0.1,0.0629,0.8772
DIG,2017-05-23,15:05:01,HOSE,STOCK,11.4,12.15,10.65,11.4,11.5,11.15,11.4,11.31,7.173,7.236,7.015,7.173,7.117,2089760.0,23638750000.0,0.0,0.0,0.0,0.0,0.0
DIG,2017-05-22,15:05:01,HOSE,STOCK,11.55,12.35,10.75,11.45,11.95,11.4,11.4,11.63,7.204,7.519,7.173,7.173,7.318,1459860.0,16972654500.0,0.0,0.0,-0.15,-0.0944,-1.2987
DIG,2017-05-19,15:05:01,HOSE,STOCK,11.7,12.5,10.9,11.7,11.8,11.4,11.55,11.6,7.362,7.425,7.173,7.267,7.299,1095600.0,12705899000.0,80000.0,872000000.0,-0.15,-0.0944,-1.2821
DIG,2017-05-18,15:05:01,HOSE,STOCK,11.95,12.75,11.15,11.65,11.95,11.55,11.7,11.76,7.33,7.519,7.267,7.362,7.398,1737520.0,20435616000.0,0.0,0.0,-0.25,-0.1573,-2.0921
DIG,2017-05-17,15:05:01,HOSE,STOCK,11.85,12.65,11.05,11.7,12.2,11.55,11.95,11.89,7.362,7.677,7.267,7.519,7.482,1786200.0,21244858000.0,0.0,0.0,0.1,0.0629,0.8439
DIG,2017-05-16,15:05:01,HOSE,STOCK,12.4,13.25,11.55,12.5,12.5,11.8,11.85,12.27,7.865,7.865,7.425,7.456,7.72,2337240.0,28668930000.0,30000.0,390000000.0,-0.55,-0.3461,-4.4355
DIG,2017-05-15,15:05:02,HOSE,STOCK,11.75,12.55,10.95,11.75,12.55,11.75,12.4,12.22,7.393,7.896,7.393,7.803,7.689,2407350.0,29428188000.0,0.0,0.0,0.65,0.409,5.5319
DIG,2017-05-12,15:05:02,HOSE,STOCK,11.55,12.35,10.75,11.6,12.0,11.55,11.75,11.76,7.299,7.551,7.267,7.393,7.398,1095000.0,12874428000.0,0.0,0.0,0.2,0.1258,1.7316
DIG,2017-05-11,15:05:02,HOSE,STOCK,11.3,12.05,10.55,11.3,11.8,11.3,11.55,11.48,7.109,7.425,7.109,7.267,7.223,2172790.0,24949763000.0,0.0,0.0,0.25,0.1573,2.2124
DIG,2017-05-10,15:05:01,HOSE,STOCK,12.05,12.85,11.25,12.25,12.25,11.3,11.3,11.71,7.709,7.709,7.109,7.109,7.367,2835480.0,33201907500.0,20000.0,232000000.0,-0.75,-0.4718,-6.2241
DIG,2017-05-09,15:05:01,HOSE,STOCK,11.75,12.55,10.95,11.8,12.2,11.4,12.05,11.75,7.425,7.677,7.173,7.582,7.393,2004060.0,23556269000.0,40000.0,438000000.0,0.3,0.1888,2.5532
DIG,2017-05-08,15:05:01,HOSE,STOCK,11.7,12.5,10.9,11.8,12.45,11.7,11.75,12.01,7.425,7.834,7.362,7.393,7.556,2968680.0,35645464000.0,0.0,0.0,0.05,0.0315,0.4274
DIG,2017-05-05,15:05:01,HOSE,STOCK,11.0,11.75,10.25,11.3,11.75,11.2,11.7,11.56,7.109,7.393,7.048,7.362,7.274,2526850.0,29198799500.0,0.0,0.0,0.7,0.4405,6.3636
DIG,2017-05-04,15:05:01,HOSE,STOCK,10.3,11.0,9.58,10.4,11.0,10.4,11.0,10.84,6.544,6.92,6.544,6.92,6.82,3670330.0,39804429500.0,0.0,0.0,0.7,0.4404,6.7961
DIG,2017-05-03,15:05:01,HOSE,STOCK,10.65,11.35,9.91,10.2,10.45,10.05,10.3,10.24,6.419,6.576,6.323,6.481,6.443,2731200.0,27957104500.0,0.0,0.0,-0.35,-0.2202,-3.2864
DIG,2017-04-28,15:04:02,HOSE,STOCK,10.45,11.15,9.72,10.45,10.8,10.4,10.65,10.63,6.576,6.795,6.544,6.701,6.689,1440440.0,15310873000.0,0.0,0.0,0.2,0.1258,1.9139
DIG,2017-04-27,15:04:01,HOSE,STOCK,10.4,11.1,9.68,10.55,11.0,10.45,10.45,10.78,6.638,6.92,6.576,6.576,6.783,2623380.0,28287346500.0,0.0,0.0,0.05,0.0315,0.4808
DIG,2017-04-26,15:04:01,HOSE,STOCK,9.75,10.4,9.07,9.8,10.4,9.8,10.4,10.22,6.167,6.544,6.167,6.544,6.431,2637850.0,26960299300.0,0.0,0.0,0.65,0.409,6.6667
DIG,2017-04-25,15:04:01,HOSE,STOCK,10.0,10.7,9.3,10.15,10.15,9.75,9.75,9.87,6.386,6.386,6.134,6.134,6.21,926170.0,9140911200.0,85000.0,790500000.0,-0.25,-0.1573,-2.5
DIG,2017-04-24,15:04:02,HOSE,STOCK,9.7,10.35,9.03,9.75,10.3,9.7,10.0,9.98,6.134,6.481,6.103,6.292,6.28,2535500.0,25305801400.0,70000.0,632100000.0,0.3,0.1888,3.0928
DIG,2017-04-21,15:04:01,HOSE,STOCK,9.47,10.1,8.81,9.47,9.7,9.3,9.7,9.51,5.958,6.103,5.851,6.103,5.985,836010.0,7953242900.0,0.0,0.0,0.23,0.1447,2.4287
DIG,2017-04-20,15:04:01,HOSE,STOCK,9.01,9.64,8.38,9.01,9.62,9.01,9.47,9.42,5.669,6.054,5.669,5.958,5.927,2472230.0,23285074100.0,0.0,0.0,0.46,0.2894,5.1054
DIG,2017-04-19,15:04:01,HOSE,STOCK,9.1,9.73,8.47,9.2,9.2,9.0,9.01,9.03,5.789,5.789,5.663,5.669,5.681,565850.0,5108341900.0,0.0,0.0,-0.09,-0.0566,-0.989
DIG,2017-04-18,15:04:01,HOSE,STOCK,9.1,9.73,8.47,9.05,9.12,8.91,9.1,9.01,5.694,5.738,5.607,5.726,5.669,706160.0,6362754600.0,0.0,0.0,0.0,0.0,0.0
DIG,2017-04-17,15:04:01,HOSE,STOCK,9.2,9.84,8.56,9.38,9.39,9.1,9.1,9.23,5.903,5.909,5.726,5.726,5.808,789300.0,7283121100.0,0.0,0.0,-0.1,-0.0629,-1.087
DIG,2017-04-14,15:04:02,HOSE,STOCK,9.24,9.88,8.6,9.1,9.26,9.0,9.2,9.12,5.726,5.826,5.663,5.789,5.738,790280.0,7209691500.0,0.0,0.0,-0.04,-0.0252,-0.4329
DIG,2017-04-13,15:04:02,HOSE,STOCK,9.1,9.73,8.47,9.15,9.41,9.04,9.24,9.27,5.757,5.92,5.689,5.814,5.833,1513890.0,14026941500.0,0.0,0.0,0.14,0.0881,1.5385
DIG,2017-04-12,15:04:01,HOSE,STOCK,9.1,9.73,8.47,9.18,9.27,9.0,9.1,9.12,5.776,5.833,5.663,5.726,5.738,875660.0,7989737800.0,0.0,0.0,0.0,0.0,0.0
DIG,2017-04-11,15:04:01,HOSE,STOCK,8.72,9.33,8.11,8.72,9.28,8.72,9.1,9.01,5.486,5.838,5.486,5.726,5.669,1231180.0,11092392100.0,20066.0,166547800.0,0.38,0.2391,4.3578
DIG,2017-04-10,15:04:01,HOSE,STOCK,8.8,9.41,8.19,8.8,8.93,8.72,8.72,8.82,5.537,5.619,5.486,5.486,5.55,173210.0,1527964700.0,0.0,0.0,-0.08,-0.0503,-0.9091
DIG,2017-04-07,15:04:01,HOSE,STOCK,8.8,9.41,8.19,8.68,8.8,8.65,8.8,8.71,5.462,5.537,5.442,5.537,5.481,255760.0,2227940000.0,0.0,0.0,0.0,0.0,0.0
DIG,2017-04-05,15:04:01,HOSE,STOCK,8.81,9.42,8.2,8.55,8.84,8.55,8.8,8.74,5.38,5.562,5.38,5.537,5.5,660570.0,5773319900.0,0.0,0.0,-0.01,-0.0063,-0.1135
DIG,2017-04-04,15:04:01,HOSE,STOCK,8.81,9.42,8.2,8.98,8.99,8.77,8.81,8.84,5.65,5.656,5.518,5.544,5.562,321000.0,2839207100.0,0.0,0.0,0.0,0.0,0.0
DIG,2017-04-03,15:04:01,HOSE,STOCK,8.67,9.27,8.07,8.67,9.15,8.61,8.81,8.8,5.456,5.757,5.417,5.544,5.537,745340.0,6556296500.0,0.0,0.0,0.14,0.0881,1.6148
DIG,2017-03-31,15:03:01,HOSE,STOCK,8.81,9.42,8.2,8.81,8.85,8.67,8.67,8.74,5.544,5.568,5.456,5.456,5.5,238610.0,2085889100.0,0.0,0.0,-0.14,-0.0881,-1.5891
DIG,2017-03-30,15:03:01,HOSE,STOCK,8.8,9.41,8.19,8.85,8.9,8.81,8.81,8.87,5.568,5.6,5.544,5.544,5.581,308740.0,2737533400.0,0.0,0.0,0.01,0.0063,0.1136
DIG,2017-03-29,15:03:01,HOSE,STOCK,8.85,9.46,8.24,8.97,8.97,8.8,8.8,8.85,5.644,5.644,5.537,5.537,5.568,234240.0,2073823600.0,0.0,0.0,-0.05,-0.0315,-0.565
DIG,2017-03-28,15:03:01,HOSE,STOCK,9.0,9.63,8.37,9.1,9.1,8.66,8.85,8.83,5.726,5.726,5.449,5.568,5.556,660150.0,5828154800.0,0.0,0.0,-0.15,-0.0944,-1.6667
DIG,2017-03-27,15:03:01,HOSE,STOCK,9.1,9.73,8.47,9.12,9.15,9.0,9.0,9.06,5.738,5.757,5.663,5.663,5.7,646360.0,5855990600.0,0.0,0.0,-0.1,-0.0629,-1.0989
